13.84	0.9
13.17	0.94
15.07	0.86
17.24	0.75
16.32	0.76
17.38	0.74
15.27	0.76
17.46	0.72
16.22	0.77
15.08	0.82
13.99	0.88
12.17	0.92
11.09	0.95
11.09	0.95
9.88	0.96
9.36	0.96
9.86	0.96
8.27	0.99
8.87	0.96
8.82	0.96
7.16	1
8.85	0.99
11.18	0.93
12.39	0.98
14.14	0.88
17.1	0.72
18.94	0.64
17.92	0.68
19.98	0.53
20.07	0.62
20.07	0.56
20.08	0.58
19.09	0.63
17.45	0.62
15.57	0.74
12.49	0.91
12.24	0.89
11.42	0.92
10.56	0.95
10.47	0.93
10.25	0.95
9.36	0.96
8.31	0.96
8.81	0.96
8.73	0.93
11.93	0.93
14.52	0.84
18.73	0.68
20.03	0.6
21.04	0.55
20.74	0.46
22.32	0.48
22.11	0.5
22.73	0.38
22.78	0.37
21.22	0.41
20.18	0.45
18.01	0.68
17.42	0.65
13.96	0.82
13.29	0.89
12.32	0.89
11.12	0.95
10.53	0.95
12.38	0.8
9.86	0.96
8.87	0.95
8.67	0.94
7.69	1
10.91	0.99
14.84	0.82
18.8	0.65
21.09	0.49
22.03	0.49
22.83	0.47
22.92	0.37
23.92	0.37
23.91	0.4
23.93	0.37
23.92	0.32
22.82	0.44
21.23	0.48
19.08	0.51
17.06	0.63
14.91	0.72
13.08	0.87
12.71	0.89
12.13	0.89
11.81	0.84
12.02	0.8
12.04	0.8
10.63	0.86
9.91	0.99
12.56	0.9
15.01	0.78
17.34	0.74
19.1	0.67
21.26	0.57
22.41	0.54
22.94	0.5
23.93	0.47
23.96	0.47
23.96	0.38
23.11	0.42
22.82	0.44
21.11	0.47
18.19	0.58
16.02	0.72
15.47	0.72
14.61	0.76
13.31	0.82
12.73	0.83
13.79	0.77
10.58	0.88
10.48	0.92
10.29	0.91
9.97	0.92
13.64	0.9
16.74	0.74
18.84	0.65
21.16	0.59
22.59	0.53
22.89	0.48
24.01	0.47
24.01	0.35
23.98	0.44
25.04	0.32
24.08	0.35
22.38	0.45
21.21	0.52
18.26	0.62
17.2	0.67
15.99	0.75
15.96	0.79
15.44	0.72
14.37	0.75
13.61	0.9
12.82	0.82
12.75	0.83
11.42	0.92
12.33	0.86
14.91	0.78
15.89	0.74
17.23	0.72
17.83	0.73
17.92	0.72
19.06	0.67
20.14	0.67
20.26	0.62
21.21	0.62
21.26	0.67
20.23	0.66
19.08	0.71
17.94	0.77
15.49	0.82
14.14	0.89
14.54	0.86
14.14	0.86
13.4	0.9
13.43	0.9
11.59	0.74
14.42	0.83
13.92	0.86
13.4	0.9
13.87	0.9
14.91	0.84
15.93	0.74
17.13	0.65
18.75	0.58
18.96	0.6
19.99	0.54
21.11	0.5
21.09	0.46
21.18	0.43
21.23	0.41
20.1	0.45
19.03	0.51
17.85	0.59
16.26	0.66
14.98	0.72
14.47	0.65
13.94	0.6
12.32	0.65
11.76	0.66
10.83	0.62
10.14	0.73
10.63	0.71
10.61	0.69
10.07	0.71
11.16	0.71
12.89	0.67
15.05	0.6
15.16	0.59
16.27	0.56
17.8	0.46
17.94	0.46
18.86	0.41
17.99	0.43
17.96	0.51
17.36	0.47
16.25	0.52
14.12	0.47
12.95	0.55
12.24	0.52
11.69	0.57
11.16	0.59
9.22	0.9
8.68	0.9
9.19	0.77
8.59	0.93
7.51	0.93
6.22	0.95
5.86	0.93
5.93	1
10.41	1
12.54	0.78
13.86	0.77
15.98	0.63
17.27	0.57
17.84	0.5
16.43	0.54
17.78	0.46
17.84	0.45
17.3	0.5
15.18	0.65
13.01	0.7
12.69	0.74
12.19	0.72
12.08	0.71
10.62	0.74
11.6	0.57
11.02	0.6
11.89	0.6
10.42	0.64
10.3	0.67
9.48	0.72
9.77	0.68
10.93	0.67
11.66	0.66
13.94	0.55
15.03	0.54
16.04	0.47
15.23	0.51
16.21	0.44
17.3	0.43
17.78	0.43
17.8	0.38
17.26	0.39
17.2	0.38
15.02	0.45
13.93	0.47
12.37	0.57
12.29	0.59
12.79	0.56
9.53	0.76
9.97	0.71
4.91	0.91
7.92	0.78
7.38	0.82
7.97	0.82
8.82	0.84
8.79	0.84
7.89	0.89
7.8	0.96
7.82	0.95
7.94	0.95
8.08	0.94
10.23	0.81
11.36	0.74
12.45	0.7
12.92	0.67
12.55	0.62
12.38	0.69
10.23	0.75
9.23	0.78
7.83	0.87
6.68	0.91
6.12	0.91
5.33	0.95
4.36	0.95
9.27	0.89
4.26	0.92
3.22	0.92
3.91	0.92
2.71	0.96
3.82	1
6.88	0.93
8.94	0.88
11.21	0.79
12.85	0.7
13.96	0.63
14.98	0.51
14.03	0.57
15.02	0.51
15.04	0.54
15.09	0.5
14.95	0.51
13.82	0.59
12.92	0.64
13.84	0.59
12.76	0.69
12.65	0.74
11.69	0.8
10.63	0.88
5.67	0.91
10.05	0.92
9.98	0.93
9.78	0.95
8.66	0.99
7.55	0.95
7.23	0.93
6.04	0.92
6.09	0.85
6.12	0.82
6.07	0.86
6.04	0.93
6.89	0.93
7.06	0.86
6.04	0.93
6.07	0.93
5.04	0.93
5.02	0.92
5.03	0.93
5	0.93
4.98	0.93
4.93	0.87
4.47	0.92
4.44	0.92
4.01	0.83
4.91	0.86
4.88	0.83
4.39	0.89
4.84	0.86
4.81	0.83
4.94	0.84
7.2	0.65
7.78	0.67
8.73	0.64
8.98	0.57
10	0.5
10.09	0.55
11.06	0.46
10.14	0.42
11.01	0.42
10.12	0.49
7.92	0.57
7.33	0.63
5.05	0.75
3.93	0.76
4.09	0.77
3.8	0.82
2.69	0.85
5.07	0.81
2.6	0.85
1.58	0.92
2.16	0.9
0.96	0.92
0.96	0.92
5.59	0.82
9.82	0.66
11.07	0.54
11.06	0.48
12.24	0.43
12.85	0.41
12.89	0.38
12.92	0.4
13.89	0.46
13.02	0.48
12.38	0.49
10.21	0.57
9.14	0.62
7.83	0.68
7.73	0.65
7.14	0.69
6.02	0.74
5.46	0.76
8.24	0.72
3.84	0.82
2.24	0.91
2.02	0.93
2.17	0.92
3.66	0.89
6.11	0.79
10.01	0.66
12.24	0.52
12.94	0.5
13.98	0.5
15.09	0.44
16.25	0.43
17.27	0.41
17.29	0.38
17.39	0.37
17.29	0.38
15.09	0.44
11.71	0.58
11.16	0.61
10.03	0.68
10.14	0.65
21.02	0.87
19.44	0.9
20.72	0.81
18.79	0.93
17.73	0.93
17.61	0.95
18.73	0.93
22.56	0.8
24.76	0.7
27.17	0.56
28.91	0.55
30.96	0.42
32.17	0.38
32.13	0.32
31.98	0.35
32.54	0.38
31.98	0.4
32.01	0.41
30.94	0.39
28.57	0.5
27.09	0.59
24.69	0.65
24.14	0.7
23.12	0.77
15.56	0.92
15.49	0.87
16.54	0.91
13.8	0.9
13.32	0.9
12.61	0.92
12.33	0.93
14.97	0.87
16.26	0.87
16.25	0.92
18.89	0.89
21.35	0.76
21.21	0.76
22.34	0.72
23.03	0.66
23.91	0.62
24.98	0.51
23.8	0.58
23.59	0.53
22.51	0.68
20.02	0.78
19.91	0.74
19.36	0.76
17.88	0.85
17.25	0.89
16.63	0.92
15.84	0.84
17	0.92
17.07	0.86
16.51	0.79
14.98	0.83
16.02	0.81
16.16	0.81
18.84	0.68
21.12	0.68
22.51	0.62
23.79	0.54
23.89	0.51
25.83	0.44
25.93	0.43
25	0.42
24.94	0.43
24.93	0.45
22.8	0.51
19.34	0.7
17.81	0.78
17.78	0.75
16.49	0.79
15.69	0.83
15.63	0.81
16.21	0.93
15.58	0.84
15.58	0.81
15.61	0.81
15.05	0.83
17.07	0.73
17.48	0.72
17.67	0.71
18.8	0.69
19.68	0.67
18.82	0.78
20	0.77
21.15	0.72
23.66	0.67
23.62	0.6
23.82	0.62
22.04	0.7
19.95	0.7
18.92	0.8
17.27	0.88
16.18	0.9
15.83	0.93
16.73	0.93
16.71	0.97
16.27	0.97
16.14	0.97
16.09	0.97
15.56	0.96
14.52	1
17.09	0.99
17.67	0.96
19.79	0.85
22.02	0.74
21.14	0.73
21.04	0.73
18.94	0.89
18.92	0.9
20.05	0.78
21.07	0.73
20.05	0.78
20	0.83
18.87	0.9
17.96	0.96
17.71	0.97
17.73	0.93
16.79	0.97
16.67	0.97
16.16	0.97
17.01	0.91
16.12	0.97
16.12	0.97
15.56	0.96
14.01	1
16.12	0.93
16.05	0.93
16.21	0.99
17.81	0.89
18.88	0.84
20.19	0.77
22.27	0.67
22.36	0.7
23.87	0.54
23.89	0.58
22.96	0.56
22.48	0.58
20.86	0.7
19.16	0.82
17.73	0.84
18.24	0.81
17.82	0.88
17.71	0.84
17.2	0.9
15.31	0.9
16.55	0.93
16.09	0.96
15.55	0.93
14.93	0.93
17.09	0.93
18.66	0.85
19.81	0.79
21.06	0.73
22.21	0.63
22.75	0.57
23.79	0.54
23.48	0.51
23.96	0.53
24.95	0.5
23.96	0.53
23.96	0.5
23.86	0.54
19.27	0.75
17.29	0.87
16.62	0.93
16.67	0.87
15.07	0.93
14.52	0.93
17.84	0.8
14.44	0.93
13.89	0.96
14.43	0.9
14.93	0.87
17.04	0.82
18.79	0.78
21.16	0.73
23.87	0.62
24.97	0.56
26.13	0.47
27.22	0.44
27.74	0.39
27.78	0.4
27.8	0.39
27.87	0.37
26.16	0.43
23.98	0.54
22.57	0.58
21.14	0.6
20.44	0.67
20.43	0.7
19.36	0.74
18.75	0.76
19.88	0.85
17.22	0.84
16.64	0.87
16.55	0.88
16.09	0.87
17.67	0.84
20.78	0.7
22.73	0.67
26.02	0.55
26.13	0.58
28.84	0.51
29.01	0.51
31.03	0.45
31.13	0.36
31.13	0.41
31.21	0.41
30.02	0.48
27.87	0.58
25.41	0.66
22.76	0.79
22.69	0.79
21.2	0.84
21.55	0.81
21.44	0.82
19.51	0.92
19.86	0.88
19.33	0.87
18.75	0.91
18.84	0.9
19.91	0.87
22.11	0.81
24.95	0.69
25	0.74
27.3	0.67
27.97	0.62
30.12	0.5
31.04	0.45
31.21	0.47
32.17	0.42
32.54	0.4
31.04	0.44
28.96	0.54
26.48	0.64
22.92	0.73
23.38	0.73
22.45	0.83
22.6	0.77
19.98	0.9
20.96	0.87
18.87	0.9
18.34	0.93
18.85	0.93
17.28	0.99
19.92	0.87
23.6	0.74
25.99	0.61
27.73	0.55
28.79	0.5
29.88	0.47
30.97	0.45
31.92	0.41
32.13	0.42
32.13	0.39
31.08	0.44
31.02	0.44
27.27	0.64
25.46	0.68
22.8	0.84
23.22	0.79
22.24	0.85
20.42	0.84
19.88	0.85
16.81	0.92
19.38	0.9
18.87	0.93
18.88	0.93
17.87	0.97
18.94	0.99
20.09	0.92
21.09	0.87
22.18	0.81
23.53	0.71
23.84	0.69
24.96	0.62
25.92	0.58
24.96	0.62
24.79	0.58
23.76	0.62
22.13	0.68
21.06	0.68
21.07	0.68
18.87	0.84
18.27	0.84
17.88	0.86
21.09	0.9
21.55	0.87
18.78	0.85
19.98	0.93
20.99	0.88
19.99	0.88
18.87	0.97
22.09	0.82
23.77	0.75
27.18	0.6
28.79	0.55
30.86	0.55
32.04	0.46
32.59	0.5
32.64	0.44
32.15	0.43
31.08	0.45
32.08	0.42
30.97	0.45
28.86	0.55
26.41	0.65
23.82	0.75
23.31	0.79
24.54	0.72
21.97	0.72
19.88	0.79
14.99	0.86
17.78	0.9
17.22	0.89
16.77	0.87
17.18	0.81
17.71	0.78
17.76	0.83
19.91	0.73
21.12	0.68
21.19	0.68
22.25	0.64
21.26	0.72
22.64	0.63
22.81	0.62
22.83	0.7
22.63	0.66
20.19	0.82
20.18	0.77
19.07	0.88
17.87	0.95
17.25	0.92
16.33	0.89
15.06	0.87
14.99	0.83
13.21	0.95
13.37	0.9
14.32	0.84
14.34	0.84
12.74	0.9
14.85	0.83
17.47	0.75
19.98	0.64
22.18	0.59
22.7	0.53
23.91	0.48
24.95	0.42
25.01	0.39
25.02	0.42
24.93	0.42
23.99	0.44
23.81	0.45
21.16	0.59
19.85	0.65
17.2	0.86
16.69	0.89
16.28	0.91
15.03	0.92
13.96	0.95
13.24	0.9
13.32	0.93
12.3	0.95
12.55	0.95
12.21	0.93
13.81	0.93
16.16	0.81
17.78	0.78
19.93	0.68
21.08	0.62
20.03	0.61
20.08	0.68
20.98	0.63
22.34	0.63
23.73	0.54
22.66	0.54
22.78	0.57
21.14	0.63
18.03	0.73
16.21	0.81
16.09	0.84
15.57	0.87
13.9	0.92
13.86	0.9
15.19	0.81
11.68	0.96
11.09	0.96
10.79	0.96
11	0.93
12.6	0.99
17.52	0.8
19.99	0.68
22.25	0.59
22.94	0.52
24.96	0.47
25.05	0.45
25.98	0.41
26.13	0.43
25.07	0.42
25.21	0.38
25.04	0.42
22.33	0.53
20.31	0.6
17.76	0.7
18.17	0.69
17.26	0.72
17.06	0.71
16.62	0.71
14.76	0.91
15.07	0.8
16.16	0.81
15.12	0.9
15.02	0.87
17.11	0.76
17.29	0.76
20.9	0.73
22.65	0.62
22.59	0.63
22.04	0.65
22.22	0.64
22.33	0.65
22.83	0.66
23.82	0.59
22.86	0.62
22.7	0.66
22.02	0.65
19.92	0.74
17.71	0.84
17.22	0.81
17.26	0.84
16.07	0.87
16.02	0.9
15.09	0.82
13.79	0.96
13.36	0.96
13.92	0.95
13.84	0.93
13.89	1
15.2	0.93
17.75	0.84
21.04	0.64
22.2	0.59
22.78	0.51
23.89	0.48
24.81	0.45
24.93	0.45
24.93	0.42
24.87	0.42
23.84	0.45
22.17	0.55
18.46	0.69
16.13	0.81
15.56	0.84
15.6	0.81
14.07	0.85
14.46	0.83
16.72	0.83
15.49	0.79
13.89	0.9
12.67	0.9
13.84	0.9
15.05	0.87
17.71	0.79
21	0.63
22.67	0.57
23.67	0.51
24.93	0.45
24.86	0.46
24.84	0.42
25	0.45
26.11	0.39
25.91	0.4
23.89	0.48
21.11	0.59
18.24	0.72
17.24	0.75
16.18	0.81
17.79	0.74
16.67	0.78
16.19	0.81
13.35	0.95
15.56	0.93
15	0.93
14.52	0.96
15	0.93
15	0.93
15	0.94
15.12	0.93
15.12	0.93
16.24	0.92
17.87	0.84
19.05	0.73
20.92	0.67
21.06	0.63
21.11	0.63
21.21	0.61
20.07	0.67
17.89	0.77
17.49	0.79
16.16	0.86
16.16	0.81
15.17	0.87
13.87	0.93
12.76	0.96
12	0.95
12.75	1
13.36	0.96
13.58	0.95
13.91	0.93
14.95	0.93
14.92	0.93
14.91	0.93
13.91	0.93
14.97	0.87
16.16	0.8
17.83	0.65
18.77	0.53
19.9	0.49
19.95	0.45
19.11	0.46
18.93	0.43
16.23	0.58
14.31	0.73
12.85	0.89
12.76	0.92
12.38	0.92
17.14	0.87
16.62	0.9
19.36	0.9
16.02	0.9
16.04	0.9
16.12	0.93
17.06	0.88
17.2	0.87
17.78	0.9
17.85	0.96
17.87	0.96
18.09	0.94
19.08	0.89
22.26	0.68
22.68	0.67
24.79	0.59
24.88	0.64
24.88	0.64
24.83	0.65
23.61	0.7
22.13	0.82
19.93	0.87
19.88	0.9
19.92	0.93
11.64	0.95
11.08	0.93
11.32	0.89
12.17	0.99
12.17	0.99
12.69	0.92
12.2	0.99
12.22	0.92
12.31	0.93
12.25	0.93
12.3	0.92
12.74	0.9
12.83	0.9
12.87	0.89
13.77	0.9
13.94	0.89
13.99	0.89
14.91	0.84
15.07	0.82
13.94	0.89
13.09	0.89
12.85	0.83
12.3	0.8
12.71	0.85
12.22	0.86
11.67	0.86
13.46	0.78
11.12	0.86
12.78	0.77
11.11	0.85
11.16	0.86
12.71	0.77
12.79	0.78
13.89	0.77
15.94	0.68
15.28	0.75
15.02	0.83
14.99	0.83
14.09	0.88
15.14	0.82
16.16	0.77
17.06	0.73
17.22	0.72
16.11	0.72
15	0.78
15	0.78
14.98	0.78
14.33	0.78
19.4	0.97
19.42	0.93
15.83	0.95
19.28	0.91
18.79	0.94
17.82	0.97
17.76	1
18.77	0.93
18.77	0.93
17.71	1
17.71	0.97
18.79	0.9
19.79	0.87
19.93	0.87
20.89	0.82
19.93	0.86
18.92	0.92
19.02	0.92
18.96	0.89
18.89	0.89
18.81	0.9
17.16	0.93
17.59	0.93
16.63	0.94
16.46	0.97
15.44	0.96
13.65	0.93
14.36	0.96
13.83	0.96
13.44	0.96
13.83	0.99
14.91	0.93
15.06	0.93
16.14	0.87
16.23	0.87
17.26	0.87
17.41	0.86
17.94	0.83
19.08	0.77
20.16	0.72
22.27	0.59
22.5	0.55
21.23	0.62
21.11	0.67
19.06	0.73
17.25	0.81
16.16	0.86
15.33	0.89
13.99	0.92
13.94	0.93
15.41	0.95
12.74	0.93
12.74	0.93
12.42	0.96
12.18	1
13.92	0.93
17.56	0.8
19.91	0.69
21.02	0.64
22.04	0.64
22.11	0.56
23.74	0.55
24.59	0.54
22.65	0.54
23.75	0.51
23.77	0.5
22.24	0.59
22.11	0.64
19.19	0.76
17.24	0.87
16.71	0.9
16.76	0.9
15.14	0.95
15.67	0.93
16.19	0.96
16.07	0.9
16.07	0.93
15.7	0.95
16.04	0.93
17.18	0.93
17.92	0.89
19.88	0.74
20.93	0.74
22.05	0.65
22.17	0.64
23.66	0.59
22.2	0.6
21.97	0.61
21.9	0.61
20.04	0.73
18.87	0.79
18.87	0.81
17.87	0.9
17.22	0.93
17.22	0.93
16.77	0.97
16.69	0.97
17.15	0.97
14.93	0.96
16.62	0.97
16.06	0.97
15.68	0.96
16.13	0.93
16.18	0.99
17.19	0.94
17.78	0.9
19.88	0.79
19.94	0.79
22.62	0.67
22.16	0.68
21.12	0.78
22.2	0.68
22.76	0.66
22.19	0.68
22.08	0.65
19.98	0.73
18.02	0.78
16.25	0.87
15.67	0.9
15.74	0.9
15.07	0.93
15.03	0.93
15.06	0.88
14.54	0.93
13.96	0.96
13.64	0.96
14.01	0.93
16.12	0.93
17.76	0.89
20.03	0.78
21.14	0.68
21.99	0.69
22.27	0.68
22.85	0.7
23.9	0.61
24.98	0.54
24.98	0.54
25.95	0.47
24.98	0.47
23.89	0.5
21.26	0.59
20.97	0.73
18.8	0.83
17.7	0.91
6.57	0.93
6.63	0.93
6.62	0.96
6.62	0.93
6.15	0.96
6.06	1
6.06	1
6.1	0.94
6.06	1
7.15	0.93
6.23	0.99
7.22	0.93
7.76	0.89
7.79	0.89
7.76	0.89
7.76	0.89
7.32	0.92
7.17	0.93
7.15	0.93
7.13	0.93
7.13	0.93
6.62	0.93
6.63	0.93
6.11	0.96
9.04	0.83
2.63	0.95
8.4	0.93
8.36	0.96
8.36	0.96
7.81	0.96
7.13	1
5.35	0.93
6.09	0.99
7.71	0.99
8.81	0.92
8.79	0.83
7.78	0.88
9	0.83
7.8	0.88
7.8	0.83
7.37	0.85
6.18	0.85
5.05	0.86
4.18	0.89
2.39	0.92
2.89	0.92
2.01	0.92
1.83	0.92
1.87	0.91
2.21	0.96
1.16	0.92
0.57	0.96
0.72	0.96
0.03	0.96
0.98	0.93
0.19	0.93
1.11	0.92
2.25	0.92
3.11	0.94
6.16	0.79
6.19	0.79
7.21	0.73
7.3	0.72
6.11	0.79
4.05	0.91
2.25	1
2.7	0.96
2.41	0.99
2.12	1
2.17	0.96
1.34	1
2.12	1
2.37	0.96
0.1	0.99
1.37	1
1.37	1
1.3	0.96
1.01	1
0.77	0.93
0.67	0.99
0.77	1
0.79	1
0.85	0.99
1.97	0.93
2.04	0.93
2.13	0.99
2.14	1
2.16	1
2.23	0.93
2.18	0.92
2.18	0.92
2.11	0.93
1.16	1
1.67	0.96
0.95	1
1.12	0.96
0.53	0.96
0.38	0.96
-0.48	1
-0.48	0.96
-0.92	1
-1.04	1
-1.09	1
-0.99	1
-1.09	0.93
-1.09	1
-1.08	1
-1.06	1
0.07	0.92
0.04	0.93
0.04	1
0.09	1
0.14	1
0.07	1
0.05	1
0.12	1
0.05	1
0	0.96
0.05	0.96
-0.02	1
-0.07	1
-0.89	0.97
0.44	0.96
0.41	0.96
-0.09	0.97
-0.14	1
-1.11	1
-1.03	1
-1.11	1
-1.11	1
-0.16	0.94
-0.02	1
-0.02	1
0.96	0.93
1.07	0.92
0.05	1
0.98	0.93
0.05	1
0	0.93
-0.84	1
-1.02	1
-1.09	1
-0.97	0.97
-1.09	1
-1.09	0.96
-1.57	1
-1.6	0.96
-1.6	0.96
-1.16	0.96
-1.11	0.93
-1.13	0.93
-2.12	1
-2.15	1
-2.2	1
-1.19	0.99
-1.11	1
-1.11	1
-0.13	0.93
-0.07	1
-0.02	1
-0.14	1
-0.07	0.93
-0.09	0.93
-1.11	1
-1.13	1
-1.13	1
-1.25	0.97
-1.69	0.96
-1.18	0.96
-1.74	0.99
-1.71	1
-1.21	0.96
-1.87	1
-1.21	0.93
-2.24	1
-2.24	0.99
-2.24	1
-2.24	1
-1.32	0.93
-1.16	0.93
-1.13	1
-0.25	0.93
-0.09	0.93
-0.09	0.93
-1	0.99
-1.11	1
-1.16	1
-1.06	1
-1.16	1
-1.11	0.96
-1.16	0.97
-1.11	0.96
-1.62	1
0.63	0.96
-1.64	1
-1.64	1
-1.77	1
-2.2	1
-2.15	1
-2.16	1
-2.15	1
-2.15	1
-0.21	0.93
0	0.93
0.02	0.93
0.15	0.99
0.02	1
0.02	1
0.26	0.99
0.07	1
0.07	1
0.19	0.99
1.11	0.93
0.6	0.96
0.68	0.99
0.6	1
1.11	0.96
2.5	0.87
1.18	0.96
1.13	0.96
1.13	0.96
1.13	0.96
1.13	1
1.16	0.99
1.13	0.93
1.13	0.93
1.27	0.93
2.24	0.93
2.24	0.93
2.29	0.99
2.27	0.92
2.27	0.93
1.81	0.96
2.24	0.92
2.22	0.92
2.63	0.91
2.76	0.9
2.81	0.89
3.23	0.84
3.29	0.83
3.29	0.82
1.82	0.89
2.78	0.85
2.78	0.82
2.78	0.83
2.78	0.82
2.78	0.82
2.29	0.84
2.24	0.85
2.29	0.91
2.14	0.92
2.22	0.92
2.2	0.92
2.11	0.93
2.22	0.92
2.22	0.92
1.29	1
2.22	0.92
2.22	0.92
2.31	0.92
2.22	0.92
2.22	0.89
2.18	0.9
1.69	0.89
6.11	0.96
-0.29	0.96
6.11	0.95
6.16	0.92
6.07	0.93
6.04	0.93
6.04	0.93
5.97	0.93
6.06	0.93
7.01	0.86
7.62	0.83
8.77	0.67
8.77	0.71
8.81	0.66
8.79	0.66
7.78	0.76
5.46	0.8
5.18	0.85
3.08	0.89
2.62	0.91
2.32	0.92
1.72	0.96
1.07	0.95
-0.49	0.96
1.69	0.88
-0.13	0.92
1.62	0.85
1.6	0.82
0.93	0.83
0.92	0.79
0.92	0.79
0.82	0.76
0.9	0.76
1.02	0.76
1.12	0.75
1.21	0.75
2.87	0.7
3.74	0.64
3.89	0.64
2.8	0.67
0.47	0.79
